OXY_Close_PD,OXY_Volume,VIX_Close,PD_12-5_AVGs,12-5_Label,PD_15-5_AVGs,,15-5_Label,OXY_Close,,Rel_Max,Rel_Min
-0.01952845783,6947467,22.54000092,0.003234568729,0,-0.02014778782,,,47.02492905,1,#N/A,#N/A
0.009357521268,5380970,22.60000038,-0.001096090269,0,-0.01754044233,,,47.46496582,1,#N/A,#N/A
0.01483188155,5992726,23.25,-0.0000766181079,0,-0.01470573988,,1,48.16896057,1,48.16896057,#N/A
0.02179318557,7745746,23.70000076,0.005629975502,0,-0.01451541292,,,49.21871567,1,#N/A,#N/A
0.03154539341,9188868,22.5,0.0155578548,0,-0.01128098236,,,50.77133942,1,#N/A,#N/A
-0.002228725227,4638951,23.53000069,0.01650955469,0,-0.00616768064,,,50.65818405,1,#N/A,#N/A
0.0232040705,6215364,21.76000023,0.01467546853,0,0.003064289614,,,51.83366013,2,#N/A,#N/A
0.005699931329,4108505,21.48999977,0.02405381925,0,0.002754473844,,,52.12910843,2,#N/A,#N/A
-0.006511806189,3917703,21.55999947,0.01955317915,0,0.002945607901,,,51.78965378,2,#N/A,#N/A
0.009588809125,2906912,20.70999908,0.008377747655,1,0.009894752654,,,52.28625488,2,#N/A,#N/A
0.006491870151,2688450,18.95999908,-0.003980354917,1,0.01143487145,,,52.62569046,2,#N/A,#N/A
-0.005852846749,4546264,18.93000031,-0.00390532981,0,0.01885680423,,,52.31768036,2,#N/A,#N/A
0.01273598106,4334378,19.06999969,-0.01317665978,0,0.01355590264,,,52.98399734,2,#N/A,#N/A
0.007355229733,4340745,19.87999916,-0.01453875968,0,0.01720761055,,,53.37370682,2,#N/A,#N/A
0.0003531405314,3797460,19.03000069,-0.009938962452,0,0.009707432326,,,53.39255524,2,#N/A,#N/A
0.006004199038,3732433,19.09000015,-0.006125097819,0,0.005082262547,,,53.71313477,2,#N/A,#N/A
-0.04973638863,9892998,20.62999916,-0.001831315185,0,-0.002169702158,,,51.04163742,1,#N/A,#N/A
-0.002832531119,7603062,19.79000092,-0.01235214264,0,-0.003929689156,,1,50.89706039,1,50.89706039,#N/A
-0.02680013332,9119561,19.27000046,-0.009654461622,0,-0.006821501751,,,49.53301239,1,#N/A,#N/A
