OXY_Close_PD,OXY_Volume,VIX_Close,PD_AVGs,Label,OXY_Close,
-0.02968190193,12066972,32.79999924,0.01074587855,,50.05730057,2
0.002362938408,12910655,40.95000076,0.005500352679,,50.17558289,2
0.04403907543,8535883,28.84000015,0.0127772648,,52.38526917,2
-0.01342692262,5616133,28.31999969,-0.00687853167,,51.68189621,1
0.02071574765,5150922,25.52000046,-0.01462925623,,52.75252533,1
-0.01569338331,4875992,26.68000031,-0.005009184272,,51.92465973,1
-0.01750187963,5704227,31.23999977,0.001733487965,,51.01588058,2
-0.01744740553,7276986,30.84000015,0.004978212416,2,50.12578583,2
0.004966829206,8227656,33.54999924,0.01494222222,,50.37475204,2
-0.01717512004,8239555,35.31999969,0.01294329773,,49.50955963,2
-0.02363600052,11224646,45.79000092,0.01016035412,,48.33935165,2
0.02253400465,9469226,40.09999847,0.01190994741,,49.42863083,2
-0.01901482078,5909538,38.31999969,0.01181269817,,48.48875427,2
0.01335036735,7879244,34.61000061,0.01811953109,,49.13609695,2
-0.009627402416,6853005,35.02000046,0.02122778952,,48.66304398,2
0.05436152304,6592688,29.68000031,0.005639124493,,51.30844116,2
0.0009704688406,6950703,32.06999969,0.0002315614631,,51.35823441,2
-0.02957242206,9831416,35.54000092,-0.01692152221,,49.83944702,1
0.02223080828,7543880,30.17000008,-0.0198875705,,50.94741821,1
0.01307313209,7397438,29.45999908,-0.01520790131,,51.61346054,1
-0.05426942876,8711133,35.47999954,-0.003830047539,,48.81242752,1
0.004080608727,6097730,36.56999969,-0.01135699514,,49.01161194,1
0.0220769608,5125872,33.70000076,0.000792189346,2,50.09363937,2
-0.001497592057,5995962,33.72999954,0.0007275319883,,50.01861954,2
0.04401658287,5614149,30.56999969,-0.003623076065,,52.22026825,1
0.01820540673,5943043,28.79000092,0.009299407028,,53.17095947,2
-0.003529087313,6765641,28.57999992,0.0144548267,,52.98331451,2
0.02396420313,5179522,25.87000084,0.01447664048,,54.25301743,2
0.003919743796,4087421,25.92000008,-0.0006258127917,,54.46567535,1
-0.005282658103,4324462,25.04999924,0.00547283386,,54.17795181,2
0.004156543689,5035272,23.95000076,0.0003242090151,,54.40314484,2
-0.01356684569,6672432,24.87999916,-0.00472125768,,53.66506577,1
-0.02494154276,5439004,27.04999924,-0.01638180234,,52.32657623,1
0.001793090638,4360159,26.90999985,0.006190290856,,52.42040253,2
-0.02803991997,5420425,29.73999977,0.005729008311,,50.95053864,2
0.003314820829,9883291,28.53000069,-0.006265654254,,51.11943054,1
-0.01003331778,3847248,29,0.003578682609,,50.60653305,2
-0.02953875485,6227680,34.13000107,0.004064751465,2,49.11167908,2
-0.01744789555,6066834,34.54000092,-0.00888372256,,48.25478363,1
-0.005184865224,6779210,32.86000061,-0.01814602244,,48.00458908,1
-0.004951083171,3784309,30.12000084,-0.01895185101,,47.76691437,1
0.008249526227,5170232,29.64999962,-0.02822430479,,48.16096878,1
0.03350624537,5812884,26.84000015,-0.01779530614,,49.77466202,1
0.01671274096,4626530,25.70999908,-0.01108478435,,50.60653305,1
0.002471921309,4110384,24.97999954,-0.005680521565,,50.73162842,1
-0.002465825981,2748676,24.43000031,0.007057722889,,50.60653305,2
0.01717922368,3789841,24.55999947,0.00747954554,,51.475914,2
-0.002794480137,2815060,24.88999939,0.00813999784,,51.33206558,2
0.0003658484112,3831800,25.13999939,0.004132907785,,51.35084534,2
-0.0331302675,5704958,26.25,0.009452266605,,49.64957809,2
0.001763688214,3136020,25.96999931,0.006288300159,,49.73714447,2
0.01798295084,3634423,23.93000031,0.01347149266,,50.63156509,2
-0.0111184101,4756689,25.63999939,0.009374789426,2,50.06862259,2
0.02585913239,4374041,24.62999916,0.01075642445,,51.36335373,2
0.0002435275625,4590624,23.46999931,0.007315272261,,51.37586212,2
0.009496153587,4203071,22.72999954,-0.004665043749,,51.8637352,1
-0.0359382446,6075915,23.19000053,-0.01241990967,,49.9998436,1
-0.01326031064,4519648,24.25,-0.01202783612,,49.33683014,1
-0.01508580064,6239475,24.12999916,-0.01251897191,,48.59254456,1
0.00308927981,3875117,23.5,-0.02085763041,,48.74266052,1
0.02899989951,4964713,22.01000023,-0.01347400357,,50.15619278,1
-0.01895468905,5761530,22.62999916,-0.01143436735,,49.20549774,1
0.001525165739,5070865,22.20999908,0.005394367804,,49.28054428,2
-0.01510334054,5790756,22.10000038,-0.001132930926,,48.53624344,1
-0.01636572056,6631621,21.73999977,0.0008841247129,,47.74191284,2
0.008122726375,4754497,22.13999939,0.01592001558,,48.12970734,2
0.01117563296,6539351,22.37000084,0.01520953651,,48.66758728,2
-0.01889187858,6442280,25.38999939,0.0009351853074,2,47.74816513,2
0.001571635777,4151926,25.72999954,-0.001064127678,,47.82320786,1
-0.01399418198,3651436,26.23999977,0.01466808596,,47.15396118,2
0.006764997499,4917952,26.10000038,0.00565804797,,47.47295761,2
0.01225271602,3913319,24.32999992,0.0129213445,,48.05463028,2
-0.01574845841,4847810,24.59000015,0.01216746581,,47.29784393,2
-0.003042057301,4881211,26.44000053,0.01243143194,,47.15396118,2
-0.004377027728,5715709,25.48999977,0.005424157757,,46.94756699,2
0.006794575748,5146643,25.65999985,-0.002764957023,,47.26655579,1
-0.02051087901,5045501,27.45999908,-0.005039830912,,46.29707718,1
-0.01513104972,6634648,26.70000076,0.00050594705,,45.5965538,2
-0.009190768772,4910228,27.37000084,0.004489221213,,45.17748642,2
0.04416445925,6032599,24.45000076,-0.003497936772,,47.17272568,1
-0.02161240371,4117064,27.20999908,0.001302866169,,46.15320969,2
-0.009621873664,4573819,26.04999924,0.003261903585,,45.70912933,2
0.05172447463,5527203,23.88999939,-0.003821444997,1,48.07341003,1
0.0127501199,3442577,23.19000053,-0.0008756491721,,48.68635178,1
0.006166498274,3235909,21.30999947,0.004423367361,,48.98657608,2
-0.02387650326,4007989,23.79999924,0.01176146904,,47.81694794,2
0.0151179991,3689743,23.25,0.01435330163,,48.53984451,2
0.004532384125,3319829,22.80999947,0.0158898173,,48.75984573,2
0.008121669513,3542988,21.98999977,0.01865321149,,49.15585709,2
0.005242857064,3367425,21.20999908,0.02337954046,,49.41357422,2
-0.003052926659,2588665,21.55999947,0.01759506037,,49.2627182,2
-0.00293481626,2766420,22.10000038,0.0144334858,,49.11814117,2
-0.0216277134,5371785,21.71999931,0.006469307485,,48.05582809,2
-0.003270239833,7425411,22.01000023,0.006339319926,,47.89867401,2
0.01351674651,3516058,21.5,0.005568728802,,48.54610825,2
-0.004013728982,3664170,22.35000038,-0.005028968884,,48.35125732,1
-0.01274028418,4221128,22.51000023,-0.01126428034,,47.73524857,1
-0.01804074301,5663102,23.87000084,-0.003762222365,,46.87406921,1
0.02319992357,6644146,21.70999908,-0.01208611083,,47.96154404,1
-0.01952845783,6947467,22.54000092,-0.02014778782,,47.02492905,1
0.009357521268,5380970,22.60000038,-0.01754044233,,47.46496582,1
0.01483188155,5992726,23.25,-0.01470573988,1,48.16896057,1
0.02179318557,7745746,23.70000076,-0.01451541292,,49.21871567,1
0.03154539341,9188868,22.5,-0.01128098236,,50.77133942,1
-0.002228725227,4638951,23.53000069,-0.00616768064,,50.65818405,1
0.0232040705,6215364,21.76000023,0.003064289614,,51.83366013,2
0.005699931329,4108505,21.48999977,0.002754473844,,52.12910843,2
-0.006511806189,3917703,21.55999947,0.002945607901,,51.78965378,2
0.009588809125,2906912,20.70999908,0.009894752654,,52.28625488,2
0.006491870151,2688450,18.95999908,0.01143487145,,52.62569046,2
-0.005852846749,4546264,18.93000031,0.01885680423,,52.31768036,2
0.01273598106,4334378,19.06999969,0.01355590264,,52.98399734,2
0.007355229733,4340745,19.87999916,0.01720761055,,53.37370682,2
0.0003531405314,3797460,19.03000069,0.009707432326,,53.39255524,2
0.006004199038,3732433,19.09000015,0.005082262547,,53.71313477,2
-0.04973638863,9892998,20.62999916,-0.002169702158,,51.04163742,1
-0.002832531119,7603062,19.79000092,-0.003929689156,1,50.89706039,1
-0.02680013332,9119561,19.27000046,-0.006821501751,,49.53301239,1
0.009898202373,4508897,18.78000069,-0.01485399087,,50.02330017,1
0.00603219264,4557015,19.85000038,-0.01330506638,,50.32505035,1
